stop_id,total_departures_in_window,departures_per_hour,stop_name,parent_station
000000002A6X,2,0.3333333333333333,Knutsford Rd,
000000006OML,1,0.16666666666666666,lingley Green,
000000006OMN,1,0.16666666666666666,Omega Blvd,
000000006OMO,1,0.16666666666666666,Sankey Station,
0000000088K6,4,0.6666666666666666,Taylors Lane E,
0000000088K9,4,0.6666666666666666,Sunnyside Terrace W,
00000000B3HL,6,1.0,Warrington Interchange,
00000000IWOA,1,0.16666666666666666,Newman High,
00000000M85Y,1,0.16666666666666666,"Warrington Bank Quay, Railway Station",
0600CO000022,4,0.6666666666666666,Top Of The Hill Chip Shop,
0600CO000023,4,0.6666666666666666,Top Of The Hill Chip Shop,
0600CO000066,24,4.0,Co-op,
0600CO000068,12,2.0,Lawton House Surgery,
0600CO000069,12,2.0,Lawton House Surgery,
0600CO000086,18,3.0,Henshall Hall Drive,
0600CO003,11,1.8333333333333333,Garden Nursery,
0600CO004,11,1.8333333333333333,Lawton Manor,
0600CO005,11,1.8333333333333333,Lawton Manor,
0600CO006,11,1.8333333333333333,Crewe Road,
0600CO007,11,1.8333333333333333,Crewe Road,
0600CO008,11,1.8333333333333333,Lawton Arms,
0600CO009,15,2.5,Lawton Arms,
0600CO010,11,1.8333333333333333,Linley Lane,
0600CO011,11,1.8333333333333333,Linley Lane,
0600CO012,11,1.8333333333333333,Moorhouse Avenue,
0600CO013,11,1.8333333333333333,Moorhouse Avenue,
0600CO014,11,1.8333333333333333,St Gabriels Church,
0600CO015,11,1.8333333333333333,Vale Gardens,
0600CO015A,11,1.8333333333333333,Vale Gardens,
0600CO016,11,1.8333333333333333,Shady Grove,
0600CO017,15,2.5,Bank Corner,
0600CO018,14,2.3333333333333335,Bank Corner,
0600CO019,19,3.1666666666666665,St Mary's Church,
0600CO020,10,1.6666666666666667,Police Station,
0600CO021,10,1.6666666666666667,The Lodge,
0600CO022,15,2.5,The Lodge,
0600CO023,10,1.6666666666666667,Hassall Road,
0600CO024,15,2.5,Hassall Road,
0600CO025,15,2.5,Cranberry Lane,
0600CO026,11,1.8333333333333333,Cranberry Lane,
0600CO027,11,1.8333333333333333,Close Lane,
0600CO028,11,1.8333333333333333,Close Lane,
0600CO029,11,1.8333333333333333,Holly Trees Hotel,
0600CO029A,11,1.8333333333333333,Holly Trees Hotel,
0600CO030,4,0.6666666666666666,Top 'O' Hill,
0600CO032,4,0.6666666666666666,Dental Surgery,
0600CO033,4,0.6666666666666666,Dental Surgery,
0600CO034,4,0.6666666666666666,High School,
0600CO035,4,0.6666666666666666,High School,
0600CO036,4,0.6666666666666666,Park Lane,
0600CO037,4,0.6666666666666666,Park Lane,
0600CO038,1,0.16666666666666666,Co-op,
0600CO039,1,0.16666666666666666,Co-op,
0600CO040,4,0.6666666666666666,Primary School,
0600CO041,4,0.6666666666666666,Primary School,
0600CO043,4,0.6666666666666666,Railway Station,
0600CO046,4,0.6666666666666666,Abbey Road,
0600CO047,4,0.6666666666666666,Abbey Road,
0600CO069,8,1.3333333333333333,Common,
0600CO111,4,0.6666666666666666,Alsager Campus,
0600CO114,4,0.6666666666666666,Bedford Grove,
0600CO115,4,0.6666666666666666,Bedford Grove,
0600CO117,4,0.6666666666666666,Brookfield Drive,
0600CO121,4,0.6666666666666666,Alsager Health Centre,
0600CO122,4,0.6666666666666666,Alsager Health Centre,
0600CO123,4,0.6666666666666666,Clowes Avenue,
0600CO124,4,0.6666666666666666,Birch Avenue,
0600CO125,4,0.6666666666666666,Stores,
0600CO126,4,0.6666666666666666,Stores,
0600CO127,4,0.6666666666666666,Clowes Avenue,
0600CO134,11,1.8333333333333333,Crossroads,
0600CO135,11,1.8333333333333333,Crossroads,
0600CO155,4,0.6666666666666666,Greengate Road,
0600CO156,4,0.6666666666666666,Greengate Road,
0600CO157,4,0.6666666666666666,Village Hall,
0600CO158,4,0.6666666666666666,Village Hall,
0600CO159,4,0.6666666666666666,Broughton Arms,
0600CO160,4,0.6666666666666666,Broughton Arms,
0600CO161,4,0.6666666666666666,Farams Road,
0600CO162,4,0.6666666666666666,Farams Road,
0600CO163,4,0.6666666666666666,Royal Oak Inn,
0600CO164,4,0.6666666666666666,Royal Oak Inn,
0600CO17138,4,0.6666666666666666,Cemetery,
0600CO17140,4,0.6666666666666666,Cemetery,
0600CO17328,4,0.6666666666666666,Houndings Lane,
0600CO17354,4,0.6666666666666666,Waitrose,
0600CO17356,4,0.6666666666666666,Rookery Tavern,
0600CO17358,4,0.6666666666666666,Rookery Tavern,
0600CO17500,4,0.6666666666666666,United Phosphorous Ltd,
0600CO17502,4,0.6666666666666666,Newfield Fabrications,
0600CO17504,4,0.6666666666666666,Colortec Industries Ltd,
0600CO19004,12,2.0,70 St John's Road,
0600CO19005,12,2.0,Haworth Avenue,
0600CO19007,4,0.6666666666666666,Salt Line Way,
0600CO19008,4,0.6666666666666666,Salt Line Way,
0600CO19015,6,1.0,Castle Inn PH,
0600CO19016,6,1.0,Castle Inn PH,
0600CO19017,12,2.0,Morrisons,
0600CO19021,12,2.0,Trinity Place,
0600CO19022,18,3.0,Roseville Drive,
0600CO19023,18,3.0,Hulton Close,
0600CO19026,4,0.6666666666666666,Lawton Arms,
0600CO19060,12,2.0,Kingsley Road,
0600CO19062,3,0.5,Tame Close,
0600CO19063,3,0.5,Roman Way,
0600CO19064,3,0.5,Rostherne Way,
0600CO19065,6,1.0,Peartree Close,
0600CO19068,24,4.0,Back Cross Lane,
0600CO19083,4,0.6666666666666666,Cranberry Lane,
0600CO19095,12,2.0,The Moss Inn,
0600CO19116,4,0.6666666666666666,Birch Avenue,
0600CO19123,4,0.6666666666666666,Coronation Avenue,
0600CO19125,4,0.6666666666666666,Derwent Close,
0600CO19126,4,0.6666666666666666,Wood Drive,
0600CO19128,4,0.6666666666666666,Dunnocksfold Road,
0600CO19131,4,0.6666666666666666,Cranberry Close,
0600CO19135,4,0.6666666666666666,Fields Road,
0600CO19149,12,2.0,Lambert's Lane,
0600CO19150,12,2.0,Astbury Lane Ends,
0600CO19151,12,2.0,Linksway,
0600CO19152,12,2.0,Falmouth Road,
0600CO19167,4,0.6666666666666666,Fields Road,
0600CO19169,11,1.8333333333333333,Garden Nursery,
0600CO19176,24,4.0,Harvey Road,
0600CO19177,4,0.6666666666666666,New Inn,
0600CO19178,4,0.6666666666666666,New Inn,
0600CO19198,3,0.5,Roman Way,
0600CO19199,3,0.5,Rostherne Way,
0600CO19200,4,0.6666666666666666,New Inn Lane,
0600CO19201,4,0.6666666666666666,New Inn Lane,
0600CO19205,4,0.6666666666666666,Hill Street,
0600CO19223,4,0.6666666666666666,Linley Lane,
0600CO19224,4,0.6666666666666666,Linley Lane,
0600CO1964,12,2.0,Spragg Street,
0600CO1971,12,2.0,The Moss Inn,
0600CO210,12,2.0,Bus Station,060GCO124
0600CO212,72,12.0,Bus Station,060GCO124
0600CO215,12,2.0,Market Street Alighting Only,
0600CO216,18,3.0,Town Hall,
0600CO217,18,3.0,Mountbatten Way,
0600CO218,12,2.0,Spindle Street,
0600CO219,12,2.0,Spindle Street,
0600CO220,12,2.0,Coronation Road,
0600CO221,12,2.0,Fern Crescent,
0600CO222,12,2.0,Parnell Square,
0600CO223,12,2.0,Matthews Place,
0600CO224,12,2.0,Dale Crescent,
0600CO226,12,2.0,South Bank Grove,
0600CO227,6,1.0,Townsend Road,
0600CO228,6,1.0,Townsend Road,
0600CO229,6,1.0,Highcroft Avenue,
0600CO230,6,1.0,Highcroft Avenue,
0600CO231,6,1.0,The Parklands,
0600CO232,9,1.5,Railway Station,
0600CO233,8,1.3333333333333333,Railway Station,
0600CO234,6,1.0,Pet Food Superstore,
0600CO235,18,3.0,Pet Food Superstore,
0600CO236,12,2.0,Park Street,
0600CO237,12,2.0,Fox Street,
0600CO238,12,2.0,Fox Street,
0600CO239,12,2.0,King Street,
0600CO240,12,2.0,King Street,
0600CO241,12,2.0,St John's Road,
0600CO242,12,2.0,St John's Road,
0600CO246,12,2.0,Morrisons,
0600CO247,12,2.0,Harvey Road,
0600CO248,12,2.0,Harvey Road,
0600CO249,12,2.0,70 St John's Road,
0600CO250,12,2.0,Haworth Avenue,
0600CO253,6,1.0,Hulton Close,
0600CO254,12,2.0,Crosslands,
0600CO257,12,2.0,Leek Road,
0600CO259,18,3.0,Mossley Corner,
0600CO260,6,1.0,Mossley Corner,
0600CO261,6,1.0,Roseville Drive,
0600CO262,12,2.0,Wellspring Church,
0600CO263,12,2.0,Daven Road,
0600CO5033,4,0.6666666666666666,New Inn,
0600CO5034,4,0.6666666666666666,New Inn,
0600CO5037,4,0.6666666666666666,Crown Drive,
0600CO5038,4,0.6666666666666666,Crown Drive,
0600CO5039,4,0.6666666666666666,Betchton Road,
0600CO5040,4,0.6666666666666666,Betchton Road,
0600CO5059,4,0.6666666666666666,Coldmoss Drive,
0600CO5077,6,1.0,Manor Park,
0600CO5079,6,1.0,Heath Road,
0600CO5111,4,0.6666666666666666,Pikemere Road,
0600CO5117,4,0.6666666666666666,Railway Station,
0600CO5118,4,0.6666666666666666,Railway Station,
0600COIM1877,3,0.5,Dane Close,
0600CR000062,23,3.8333333333333335,Bus Station,060GCR000060
0600CR000063,12,2.0,Bus Station,060GCR000060
0600CR000064,12,2.0,Bus Station,060GCR000060
0600CR000065,23,3.8333333333333335,Bus Station,060GCR000060
0600CR000068,11,1.8333333333333333,Bus Station,060GCR000060
0600CR000112,12,2.0,Scott Avenue,
0600CR000113,12,2.0,Coleridge Way,
0600CR001,11,1.8333333333333333,Taylors Lane,
0600CR002,10,1.6666666666666667,Taylors Lane,
0600CR003,10,1.6666666666666667,Mill Lane,
0600CR004,11,1.8333333333333333,Mill Lane,
0600CR005,11,1.8333333333333333,Offley Ley Farm,
0600CR006,11,1.8333333333333333,The Nursery,
0600CR007,11,1.8333333333333333,Barthomley Road,
0600CR008,11,1.8333333333333333,Apricot Cottage,
0600CR009,11,1.8333333333333333,Old Park Road,
0600CR010,11,1.8333333333333333,Old Park Road,
0600CR011,11,1.8333333333333333,Hill Top Cottage,
0600CR012,11,1.8333333333333333,Hill Top Cottage,
0600CR013,11,1.8333333333333333,Aster Cottage,
0600CR014,11,1.8333333333333333,Narrow Lane,
0600CR015,11,1.8333333333333333,Business Park,
0600CR016,11,1.8333333333333333,Business Park,
0600CR017,11,1.8333333333333333,B&Q,
0600CR018,11,1.8333333333333333,Fire Station,
0600CR019,11,1.8333333333333333,Crewe Arms Hotel,
0600CR021,11,1.8333333333333333,Railway Station,
0600CR023,11,1.8333333333333333,Mill Street Alighting Only,
0600CR028,22,3.6666666666666665,Lawton Street,
0600CR029,22,3.6666666666666665,Stalbridge Road,
0600CR030,23,3.8333333333333335,Camm Street,
0600CR031,22,3.6666666666666665,Hope Street,
0600CR032,11,1.8333333333333333,The Brunswick,
0600CR033,11,1.8333333333333333,The Brunswick,
0600CR037,12,2.0,Stamp Avenue,
0600CR038,12,2.0,Russet Close,
0600CR039,6,1.0,Broughton Road,
0600CR040,6,1.0,Broughton Road,
0600CR041,6,1.0,Underwood Lane,
0600CR042,6,1.0,Sheringham Drive,
0600CR042A,6,1.0,Sheringham Drive,
0600CR043,6,1.0,Selworthy Drive,
0600CR044,6,1.0,Selworthy Drive,
0600CR045,6,1.0,Parkers Road,
0600CR046,4,0.6666666666666666,Becconsall Drive,
0600CR046A,4,0.6666666666666666,Becconsall Drive,
0600CR047,4,0.6666666666666666,Parkfield,
0600CR049,4,0.6666666666666666,Lambourn Drive,
0600CR049A,4,0.6666666666666666,Mills Way,
0600CR050,4,0.6666666666666666,Eight Farmers,
0600CR051,4,0.6666666666666666,Eight Farmers,
0600CR052,4,0.6666666666666666,Chapel Lane,
0600CR053,11,1.8333333333333333,Derrington Avenue,
0600CR054,11,1.8333333333333333,Stamford Avenue,
0600CR055,12,2.0,Flag Lane,
0600CR056,11,1.8333333333333333,Stewart Street,
0600CR057,12,2.0,Rockwood Avenue,
0600CR058,11,1.8333333333333333,Rockwood Avenue,
0600CR059,12,2.0,Albion Street,
0600CR060,12,2.0,Albion Street,
0600CR062,12,2.0,Beech Drive,
0600CR065,12,2.0,Ravenscroft Road,
0600CR066,24,4.0,Moreton Road,
0600CR086,6,1.0,Hightown,
0600CR088,36,6.0,The Terrace,
0600CR092,12,2.0,Sydney Arms,
0600CR093,12,2.0,Hungerford Terrace,
0600CR095,12,2.0,Coleridge Way,
0600CR098,24,4.0,Grand Junction Retail Park,
0600CR101,12,2.0,Middlewich Street,
0600CR1011,7,1.1666666666666667,Browning Street,
0600CR1017,10,1.6666666666666667,Parkers Road,
0600CR102,12,2.0,Monks Coppenhall Primary Sch,
0600CR103,12,2.0,Lime Tree Avenue,
0600CR104,12,2.0,Shops,
0600CR106,5,0.8333333333333334,Cemetery,
0600CR107,6,1.0,Cemetery,
0600CR108,6,1.0,The Bridge Inn,
0600CR109,6,1.0,The Bridge Inn,
0600CR110,6,1.0,North Street,
0600CR110A,6,1.0,North Street,
0600CR123,19,3.1666666666666665,Leighton Hospital,
0600CR129,5,0.8333333333333334,Roebuck Street,
0600CR130,5,0.8333333333333334,Alban Street,
0600CR131,6,1.0,Alban Street,
0600CR169,11,1.8333333333333333,Berkeley Crescent,
0600CR170,12,2.0,Berkeley Crescent,
0600CR171,11,1.8333333333333333,Broughton Lane,
0600CR172,12,2.0,Broughton Lane,
0600CR173,11,1.8333333333333333,Manor Court,
0600CR17318,12,2.0,The Crescent,
0600CR17344,4,0.6666666666666666,Chapel Lane,
0600CR17348,12,2.0,Tatton Road,
0600CR17350,12,2.0,Gingerbread Lane,
0600CR17360,6,1.0,Weaver View,
0600CR174,11,1.8333333333333333,Manor Way,
0600CR17443,12,2.0,Nags Head,
0600CR17445,12,2.0,Nags Head,
0600CR175,11,1.8333333333333333,Somerville Street,
0600CR176,11,1.8333333333333333,Somerville Street,
0600CR177,11,1.8333333333333333,Aldi,
0600CR17713,12,2.0,Tennyson Avenue,
0600CR17723,12,2.0,Lansdowne Road no 126,
0600CR178,11,1.8333333333333333,Aldi,
0600CR17877,12,2.0,Mount Drive,
0600CR188,12,2.0,Brookland Avenue,
0600CR189,11,1.8333333333333333,Springfield Drive,
0600CR19022,6,1.0,Middlewich Road,
0600CR19028,11,1.8333333333333333,Aster Cottage,
0600CR19029,12,2.0,Adlington Road,
0600CR19030,11,1.8333333333333333,Charlesworth Street,
0600CR19031,11,1.8333333333333333,Henry Street,
0600CR19032,12,2.0,Bunbury Road,
0600CR19033,12,2.0,Davenham Crescent,
0600CR19034,12,2.0,Davenham Crescent,
0600CR19041,12,2.0,The Spinney,
0600CR19052,12,2.0,Canalside House,
0600CR19053,12,2.0,Canalside House,
0600CR19118,12,2.0,Colleys Lane,
0600CR19152,12,2.0,Mount Drive,
0600CR19155,12,2.0,Brick Bank,
0600CR19167,12,2.0,Stewart Street,
0600CR19173,12,2.0,Oddfellow Arms,
0600CR19178,12,2.0,The Flying Lady,
0600CR19186,12,2.0,Derrington Avenue,
0600CR19199,12,2.0,Heathside,
0600CR19246,12,2.0,Sydney Bridge,
0600CR19266,12,2.0,Bargain Booze,
0600CR197,12,2.0,Wood End,
0600CR200,12,2.0,Wistaston Green Road,
0600CR203,12,2.0,Capenhurst Avenue,
0600CR205,12,2.0,Valley Road,
0600CR237,23,3.8333333333333335,Maxwell Street,
0600CR238,33,5.5,Christadelphian Hall,
0600CR239,6,1.0,Roebuck Street,
0600CR240,6,1.0,Post Office,
0600CR240A,6,1.0,Post Office,
0600CR244,6,1.0,Heron Foods,
0600CR245,6,1.0,Heron Foods,
0600CR252,12,2.0,Whitewell Close,
0600CR254,12,2.0,Gingerbread Lane,
0600CR255,12,2.0,Peacock Hotel,
0600CR256,12,2.0,Peacock Hotel,
0600CR259,12,2.0,Turner Street,
0600CR270,12,2.0,Frog & Ferret,
0600CR271,12,2.0,Water Lode,
0600CR272,12,2.0,Oddfellow Arms,
0600CR273,12,2.0,Malbank School,
0600CR274,12,2.0,Malbank School,
0600CR285,12,2.0,The Crescent,
0600CR288,12,2.0,Bus Station,
0600CR290,12,2.0,Bus Station,
0600CR338,12,2.0,Stores Corner,
0600CR339,12,2.0,Crewe Road,
0600CR340,12,2.0,Colleys Lane,
0600CR341,12,2.0,Willaston School,
0600CR342,12,2.0,Stores Corner,
0600CR343,12,2.0,The Spinney,
0600CR344,12,2.0,Jacksons Corner,
0600CR345,12,2.0,Princess Drive,
0600CR346,12,2.0,Princess Drive,
0600CR363,11,1.8333333333333333,Slaughter Hill Top,
0600CR364,11,1.8333333333333333,Rhodes Close,
0600CR365,11,1.8333333333333333,Oakland Avenue,
0600CR366,11,1.8333333333333333,Oakland Avenue,
0600CR367,11,1.8333333333333333,Narrow Lane,
0600CR389,6,1.0,Middlewich Road,
0600CR390,6,1.0,Wayside,
0600CR391,6,1.0,Wayside,
0600CR393,6,1.0,Brookhouse Lane,
0600CR394,6,1.0,Brookhouse Lane,
0600CR395,6,1.0,Frog Manor,
0600CR396,6,1.0,Frog Manor,
0600CR397,6,1.0,Woodstock,
0600CR398,6,1.0,Woodstock,
0600CR399,6,1.0,Mobile Home Park,
0600CR400,6,1.0,Mobile Home Park,
0600CR411,11,1.8333333333333333,The Nursery,
0600CR413,11,1.8333333333333333,Offley Ley Farm,
0600CR419,12,2.0,Basin End,
0600CR420,11,1.8333333333333333,Basin End,
0600CR421,11,1.8333333333333333,Dorfold Hall,
0600CR422,12,2.0,Dorfold Hall,
0600CR423,11,1.8333333333333333,St Mary's Church,
0600CR424,12,2.0,St Mary's Church,
0600CR425,11,1.8333333333333333,Bluestone Farm,
0600CR426,12,2.0,Bluestone Farm,
0600CR427,12,2.0,Crossroads,
0600CR428,11,1.8333333333333333,Crossroads,
0600CR429,12,2.0,Snugburys,
0600CR430,11,1.8333333333333333,Snugburys,
0600CR431,12,2.0,Hurleston Bridge,
0600CR432,11,1.8333333333333333,Hurleston Bridge,
0600CR433,11,1.8333333333333333,Hurleston Reservoir,
0600CR434,12,2.0,Hurleston Reservoir,
0600CR435,11,1.8333333333333333,Stoke Manor,
0600CR436,12,2.0,Stoke Manor,
0600CR437,12,2.0,Mill Pool Lane,
0600CR438,11,1.8333333333333333,Mill Pool Lane,
0600CR439,12,2.0,The Jolly Tar,
0600CR440,11,1.8333333333333333,The Jolly Tar,
0600CR441,12,2.0,Wardle Avenue,
0600CR442,11,1.8333333333333333,Wardle Avenue,
0600CR443,11,1.8333333333333333,Calveley Hall Lane,
0600CR444,11,1.8333333333333333,Boughey Distribution Centre,
0600CR445,12,2.0,Boughey Distribution Centre,
0600CR446,12,2.0,Esso Garage,
0600CR447,12,2.0,Esso Garage,
0600CR448,12,2.0,Old Davenport Arms,
0600CR449,12,2.0,Old Davenport Arms,
0600CR450,12,2.0,Long Lane,
0600CR451,12,2.0,Long Lane,
0600CR452,12,2.0,Tollemache Arms PH,
0600CR453,12,2.0,Tollemache Arms PH,
0600CR454,12,2.0,Bunbury Road,
0600CR455,12,2.0,Travellers Rest,
0600CR456,12,2.0,Travellers Rest,
0600CR457,12,2.0,Vale Road,
0600CR458,12,2.0,Vale Road,
0600CR459,12,2.0,The Rookery,
0600CR460,12,2.0,The Rookery,
0600CR494,11,1.8333333333333333,White Moss,
0600CR495,11,1.8333333333333333,White Moss,
0600CR497,12,2.0,Readesdale Avenue,
0600CR498,6,1.0,Underwood Lane,
0600CR616,4,0.6666666666666666,White Lion PH,
0600CR635,12,2.0,Wheatley Road,
0600CR638,12,2.0,Shakespeare Drive,
0600CR643,4,0.6666666666666666,Boughton Road,
0600CR645,12,2.0,Rochester Cresent,
0600CR656,12,2.0,Elm Drive,
0600CR694,11,1.8333333333333333,Bedford Street,
0600CR695,12,2.0,Culland Street,
0600CR696,12,2.0,Ernest Street,
0600CR697,11,1.8333333333333333,Smallman Road,
0600CR698,11,1.8333333333333333,Springfield School,
0600CR699,11,1.8333333333333333,Buckingham University,
0600CR715,12,2.0,Library,
0600CR716,9,1.5,Library,
0600CR734,4,0.6666666666666666,Groby Road,
0600CR735,4,0.6666666666666666,Groby Road,
0600CRE7056,6,1.0,Primary School,
0600MA000038,2,0.3333333333333333,Long Lane,
0600MA000039,3,0.5,Long Lane,
0600MA000042,3,0.5,Normans Hall,
0600MA000043,2,0.3333333333333333,Normans Hall,
0600MA000062,2,0.3333333333333333,Woodland Rise,
0600MA000093,6,1.0,Grotto Lane,
0600MA000096,5,0.8333333333333334,Peover Superior Primary School,
0600MA000097,5,0.8333333333333334,Peover Superior Primary School,
0600MA000105,11,1.8333333333333333,Radbroke Campus,
0600MA000114,2,0.3333333333333333,Tabley House,
0600MA000115,3,0.5,Tabley House,
0600MA00019,12,2.0,Dandy Cock PH,
0600MA0002,6,1.0,Pavilion Way,
0600MA0003,6,1.0,The Whitfields,
0600MA0005,6,1.0,Prestbury Road,
0600MA0006,6,1.0,Prestbury Road,
0600MA0007,3,0.5,Coare Street,
0600MA0008,3,0.5,Coare Street,
0600MA0009,3,0.5,Beechwood Mews,
0600MA0009A,3,0.5,Beechwood Mews,
0600MA0010,3,0.5,Badger Road,
0600MA0011,3,0.5,Badger Road,
0600MA0017,6,1.0,Sainsbury's,
0600MA0018,6,1.0,The King's School,
0600MA0019,6,1.0,The King's School,
0600MA0020,6,1.0,Abbey Road,
0600MA0020A,6,1.0,Abbey Road,
0600MA0021,6,1.0,Shops,
0600MA0022,6,1.0,Huxley Close,
0600MA0023,6,1.0,Huxley Close,
0600MA0028,3,0.5,Fallibroome High School,
0600MA0028A,3,0.5,Fallibroome High School,
0600MA0029,3,0.5,Fallibroome High School,
0600MA0030,6,1.0,Berkshire Close,
0600MA0030A,6,1.0,Berkshire Close,
0600MA0031,6,1.0,Millbank Drive,
0600MA0031A,6,1.0,Millbank Drive,
0600MA0032,6,1.0,Prestbury Road,
0600MA0033,3,0.5,Keats Drive,
0600MA0044,6,1.0,Langford Street,
0600MA0045,6,1.0,Great Queen Street,
0600MA0046,15,2.5,King Edward Street,
0600MA0047,6,1.0,St Alban's Church,
0600MA0048,3,0.5,Market Place Alighting Only,
0600MA0049,15,2.5,Tesco,
0600MA0050,15,2.5,Tesco,
0600MA0096,15,2.5,Lord Street Alighting Only,
0600MA0097,21,3.5,Park Green,
0600MA0098,15,2.5,The Macc,
0600MA0099,15,2.5,The Macc,
0600MA0100,15,2.5,Byrons Lane,
0600MA0104,15,2.5,Sherwood Road,
0600MA0105,15,2.5,Co-op,
0600MA0106,3,0.5,Business Park,
0600MA0106A,3,0.5,Business Park,
0600MA0108,3,0.5,London Road,
0600MA0109,3,0.5,Lindrum Avenue,
0600MA0110,3,0.5,Leek Old Road,
0600MA0110A,3,0.5,Leek Old Road,
0600MA0111,3,0.5,Post Office,
0600MA0112,3,0.5,Post Office,
0600MA0113,3,0.5,Hollin Lane,
0600MA0114,3,0.5,Church House,
0600MA0115,3,0.5,Oaklea House,
0600MA0115A,3,0.5,10 Langley Road,
0600MA0116,3,0.5,Brighton Crescent,
0600MA0117,3,0.5,Methodist Church,
0600MA0120,15,2.5,Cow Lane,
0600MA0123,15,2.5,Fir Grove,
0600MA0124,15,2.5,Cedar Grove,
0600MA0128,15,2.5,Cornbrook Road,
0600MA0130,5,0.8333333333333334,Tesco Island Coach & Layovers,
0600MA0132,5,0.8333333333333334,Co-op,
0600MA0133,5,0.8333333333333334,Holy Trinity Church,
0600MA0136,5,0.8333333333333334,Three Crowns,
0600MA0138A,3,0.5,Lanes End Cottage,
0600MA0153,6,1.0,Monsall Close,
0600MA0154,6,1.0,Forest Cottage,
0600MA0155,6,1.0,Bank Street,
0600MA0156,6,1.0,Copper Street,
0600MA0175,1,0.16666666666666666,Grove Park,
0600MA0178,12,2.0,Railway Station,
0600MA0179,11,1.8333333333333333,Aldi,
0600MA0180,5,0.8333333333333334,Carrwood,
0600MA0181,5,0.8333333333333334,Carrwood,
0600MA0182,5,0.8333333333333334,Manor Lane,
0600MA0183,6,1.0,Legh Arms PH,
0600MA0184,5,0.8333333333333334,Legh Arms PH,
0600MA0187,15,2.5,Church Hill,
0600MA0190,6,1.0,Lowe Drive,
0600MA0191,6,1.0,Lowe Drive,
0600MA0192,6,1.0,Manor Park School,
0600MA0193,6,1.0,Beech Drive,
0600MA0195,6,1.0,Sandiway,
0600MA0196,6,1.0,The Shambles,
0600MA0197,2,0.3333333333333333,Heathfield Square,
0600MA0198,3,0.5,Heathfield Square,
0600MA0202,1,0.16666666666666666,Red Lion,
0600MA0203,2,0.3333333333333333,Red Lion,
0600MA0207,6,1.0,Agden Brook Farm,
0600MA0208,6,1.0,Agden Brook Farm,
0600MA0209,6,1.0,Ye Olde No 3,
0600MA0210,6,1.0,Ye Olde No 3,
0600MA0213,6,1.0,Stamford Arms PH,
0600MA0214,6,1.0,Stamford Arms PH,
0600MA0215,6,1.0,Spodegreen Lane,
0600MA0216,5,0.8333333333333334,Spodegreen Lane,
0600MA0232,6,1.0,Broadoak Lane,
0600MA0233,6,1.0,Broadoak Lane,
0600MA0234,6,1.0,Ryecroft Lane,
0600MA0235,6,1.0,Council Depot,
0600MA0236,6,1.0,Falcon Bearer PH,
0600MA0237,6,1.0,St Johns Wood School,
0600MA0238,5,0.8333333333333334,Seven Sisters Lane,
0600MA0249,6,1.0,Ye Olde Parkgate Inn,
0600MA0250,6,1.0,Bucklow Avenue,
0600MA0251,6,1.0,Bucklow Avenue,
0600MA0252,6,1.0,Victory Hall,
0600MA0253,6,1.0,Victory Hall,
0600MA0254,6,1.0,Woodside Nursery,
0600MA0255,6,1.0,Woodside Nursery,
0600MA0256,6,1.0,Bird in Hand,
0600MA0257,6,1.0,Clay Lane,
0600MA0258,6,1.0,Lindow End Farm,
0600MA0259,5,0.8333333333333334,Carr Lane,
0600MA0260,6,1.0,Carr Lane,
0600MA0261,6,1.0,Upcast Lane,
0600MA0262,5,0.8333333333333334,Upcast Lane,
0600MA0289,6,1.0,Monks Heath Motors Ltd,
0600MA0290,6,1.0,Stubby Lane,
0600MA0290A,6,1.0,Stubby Lane,
0600MA0291,6,1.0,The Ivy House,
0600MA0291A,6,1.0,The Ivy House,
0600MA0292,6,1.0,Shell Garage,
0600MA0293,6,1.0,Shell Garage,
0600MA0294,6,1.0,Dixon Drive,
0600MA0298,6,1.0,Gorseyknoll,
0600MA0298A,6,1.0,Gorseyknoll,
0600MA0299,6,1.0,Cock Inn PH,
0600MA0300,6,1.0,Cock Inn PH,
0600MA0301,6,1.0,Church Lane,
0600MA0302,6,1.0,Church Lane,
0600MA0303,6,1.0,Blacksmith's Arms PH,
0600MA0304,6,1.0,Blacksmith's Arms PH,
0600MA0305,6,1.0,Rough Heys Lane,
0600MA0306,6,1.0,Rough Heys Lane,
0600MA0307,6,1.0,Birtles Lane,
0600MA0308,6,1.0,Birtles Lane,
0600MA0309,6,1.0,Crossroads,
0600MA0317,3,0.5,Prestbury Hall,
0600MA0318,3,0.5,Lanes End Cottage,
0600MA0319,3,0.5,Golf Club,
0600MA0319A,3,0.5,Golf Club,
0600MA0324,3,0.5,Clarke Lane,
0600MA0325,3,0.5,Clarke Lane,
0600MA0362,5,0.8333333333333334,Delamere Drive,
0600MA0363,5,0.8333333333333334,Delamere Drive,
0600MA0364,5,0.8333333333333334,Three Crowns,
0600MA0366,5,0.8333333333333334,George & Dragon,
0600MA0367,5,0.8333333333333334,George & Dragon,
0600MA0368,5,0.8333333333333334,Kerridge Road,
0600MA0369,5,0.8333333333333334,Kerridge Road,
0600MA0370,5,0.8333333333333334,Calrofold Lane,
0600MA0371,5,0.8333333333333334,Mount Pleasant,
0600MA0372,5,0.8333333333333334,Mount Pleasant,
0600MA0373,5,0.8333333333333334,Trinity Church,
0600MA0376,2,0.3333333333333333,Beech House,
0600MA0377,2,0.3333333333333333,Bull's Head,
